symbol,start,end,ema_fast_len,ema_slow_len,rsi_len,atr_period,atr_sl_factor,atr_tp_factor,total_profit_usd,win_rate,max_drawdown_usd,sharpe_ratio
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.4,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.4,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.5,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.5,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.5,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.6,2.5,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.6,3.0,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,14,14,0.6,3.5,92.3127937228121,0.2857142857142857,331.31202217619546,1.1466267292301648
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.4,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.4,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.4,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.5,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.5,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.5,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.6,2.5,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.6,3.0,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,14,15,0.6,3.5,92.3127937228121,0.2857142857142857,331.31202217619546,1.1466267292301648
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.4,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.4,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.4,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.5,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.5,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.5,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.6,2.5,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.6,3.0,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,15,13,0.6,3.5,92.3127937228121,0.2857142857142857,331.31202217619546,1.1466267292301648
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.4,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.4,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.4,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.5,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.5,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.5,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.6,2.5,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.6,3.0,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,15,14,0.6,3.5,92.3127937228121,0.2857142857142857,331.31202217619546,1.1466267292301648
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.4,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.4,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.4,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.5,2.5,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.5,3.0,57.225409658621956,0.2857142857142857,304.36515832537395,0.8877363833052524
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.5,3.5,188.24560644785038,0.2857142857142857,304.36515832537395,2.450889013387415
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.6,2.5,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.6,3.0,-38.70740306641636,0.2857142857142857,331.31202217619546,-0.5693973645900368
SOL/USDT,2025-01-01,2025-01-31,8,20,15,15,0.6,3.5,92.3127937228121,0.2857142857142857,331.31202217619546,1.1466267292301648
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,13,13,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,13,14,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,13,15,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,14,13,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,14,14,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,14,15,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,15,13,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,15,14,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.4,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.4,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.4,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.5,2.5,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.5,3.0,-9.988889499023742,0.2857142857142857,417.78599210296227,-0.14861232614740097
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.5,3.5,121.0313072902047,0.2857142857142857,417.78599210296227,1.5196410693360671
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.6,2.5,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.6,3.0,-36.93575334984524,0.2857142857142857,444.73285595378377,-0.5440725170954752
SOL/USDT,2025-01-01,2025-01-31,8,21,15,15,0.6,3.5,94.08444343938325,0.2857142857142857,444.73285595378366,1.1699559359465512
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.4,2.5,-34.34170673687237,0.2857142857142857,475.17771816828815,-0.2952474750747598
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.4,3.0,-11.526234861738658,0.2857142857142857,475.17771816828815,-0.09743625438580875
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.4,3.5,-60.441472419390685,0.23076923076923078,475.17771816828815,-0.5017462938748498
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.5,2.5,-34.34170673687237,0.2857142857142857,475.17771816828815,-0.2952474750747598
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.5,3.0,-11.526234861738658,0.2857142857142857,475.17771816828815,-0.09743625438580875
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.5,3.5,-60.441472419390685,0.23076923076923078,475.17771816828815,-0.5017462938748498
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.6,2.5,-61.28857058769387,0.2857142857142857,502.12458201910965,-0.5236834714361623
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.6,3.0,-38.47309871256016,0.2857142857142857,502.12458201910965,-0.32323847995884497
SOL/USDT,2025-01-01,2025-01-31,8,22,13,13,0.6,3.5,-87.38833627021214,0.23076923076923078,502.12458201910954,-0.7217261569007941
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.4,2.5,-34.34170673687237,0.2857142857142857,475.17771816828815,-0.2952474750747598
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.4,3.0,-11.526234861738658,0.2857142857142857,475.17771816828815,-0.09743625438580875
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.4,3.5,-52.775700092828735,0.23076923076923078,467.5119458417262,-0.43568689244200864
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.5,2.5,-34.34170673687237,0.2857142857142857,475.17771816828815,-0.2952474750747598
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.5,3.0,-11.526234861738658,0.2857142857142857,475.17771816828815,-0.09743625438580875
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.5,3.5,-52.775700092828735,0.23076923076923078,467.5119458417262,-0.43568689244200864
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.6,2.5,-61.28857058769387,0.2857142857142857,502.12458201910965,-0.5236834714361623
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.6,3.0,-38.47309871256016,0.2857142857142857,502.12458201910965,-0.32323847995884497
SOL/USDT,2025-01-01,2025-01-31,8,22,13,14,0.6,3.5,-79.72256394365019,0.23076923076923078,494.4588096925477,-0.6547719178404467
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.4,2.5,-34.34170673687237,0.2857142857142857,475.17771816828815,-0.2952474750747598
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.4,3.0,-11.526234861738658,0.2857142857142857,475.17771816828815,-0.09743625438580875
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.4,3.5,-52.775700092828735,0.23076923076923078,467.5119458417262,-0.43568689244200864
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.5,2.5,-34.34170673687237,0.2857142857142857,475.17771816828815,-0.2952474750747598
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.5,3.0,-11.526234861738658,0.2857142857142857,475.17771816828815,-0.09743625438580875
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.5,3.5,-52.775700092828735,0.23076923076923078,467.5119458417262,-0.43568689244200864
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.6,2.5,-61.28857058769387,0.2857142857142857,502.12458201910965,-0.5236834714361623
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.6,3.0,-38.47309871256016,0.2857142857142857,502.12458201910965,-0.32323847995884497
SOL/USDT,2025-01-01,2025-01-31,8,22,13,15,0.6,3.5,-79.72256394365019,0.23076923076923078,494.4588096925477,-0.6547719178404467
